0,5,2719,1043,80.72866731,76,57,102,107,67,20,13,3.4,6.1,15,263,120,310,162,425,207,750,383,259,162,31490
0,5,14258,6346,69.76047904,488,603,465,209,157,112,56,2.5,9.4,18.8,1183,619,1594,764,1522,775,4052,2140,2880,1722,25740
0,3,6013,2535,54.79289941,204,224,220,224,53,45,82,4,15.7,33.6,642,263,731,373,860,387,1594,866,792,432,31042
0,3,4663,2083,65.57849256,131,164,155,125,59,35,36,24.3,5.7,19.2,338,224,382,191,543,306,1485,812,986,624,35777
8,3,83890,35114,70.34516147,3548,3725,3840,2455,971,731,565,9.4,5.6,17.8,6978,3614,11768,5919,10157,5159,22139,11320,13510,8028,32836
3,2,79930,33060,69.40108893,2884,3493,3363,1817,946,595,658,8.5,6.2,19.2,8062,3807,9711,4840,9454,4788,22327,11592,14474,8468,29673
0,15,2910,1158,54.23143351,45,124,110,90,6,0,5,15.5,2.3,14.4,213,85,215,135,235,95,863,504,476,217,24154
0,0,19900,7794,55.32460867,601,895,794,398,220,203,100,4.7,6.9,18.6,2371,1048,3100,1566,2287,1163,4469,2302,2430,1444,28765
0,0,5620,2091,54.47154472,329,220,203,153,37,23,35,17.7,12.6,26.6,1317,565,927,290,478,174,1041,521,812,468,30875
0,3,4133,1360,58.97058824,89,188,154,50,15,0,9,0,0,4.9,315,144,543,297,610,261,997,434,457,298,29539
2,3,196651,73812,62.69847721,5851,7393,8547,5094,2727,2366,1833,5.1,7.1,22.2,18624,9241,29980,14230,25113,12181,47194,23434,23528,13630,31517
0,0,4488,1383,64.28054953,171,166,68,39,11,15,0,0,1.9,10.8,413,255,647,305,390,172,927,482,571,291,27446
1,5,19106,6670,45.95202399,530,531,426,245,137,149,42,4.2,9.2,20.7,3139,1509,2770,1408,1911,1034,3631,2217,2385,1441,26319
0,2,2832,1293,62.95436968,103,93,119,62,32,53,13,0,10.9,20.7,187,84,223,109,345,162,690,373,898,477,28390
2,0,60438,23711,43.31323015,1672,2024,2763,1540,897,999,610,13.8,26.7,60.8,25407,11264,9061,4110,4749,2178,9280,4759,4825,2705,37496
0,1,6161,1854,63.59223301,140,135,166,67,25,22,31,2.3,7.7,21,895,329,1057,397,599,342,1457,817,633,340,23286
0,0,6566,2412,65.50580431,251,163,156,87,69,32,24,4.4,4.6,14.3,588,294,811,404,752,354,1548,873,1062,762,25942
4,2,22262,9326,56.56229895,896,803,964,410,392,287,109,6,5.7,16.7,1887,933,2808,1587,2786,1413,5784,2982,3821,2330,31727
0,1,6170,2857,66.81834092,211,259,361,107,28,15,39,5.4,6.3,17.7,350,211,668,274,691,305,1826,908,1437,740,28081
3,2,16712,7293,67.07802002,641,885,1030,682,363,348,274,7.9,13.9,35.5,1121,616,1872,864,1730,823,5059,2654,3934,2119,36624
0,0,5929,1827,53.20197044,126,242,121,56,50,23,15,0,4.8,14,644,318,679,323,686,379,1469,766,603,372,24274
0,0,5497,1808,69.96681416,226,134,234,140,59,8,30,0,3.7,12.3,381,103,799,313,830,198,1340,543,998,618,32032
0,0,28568,10012,74.5805034,690,1072,1790,1556,872,1163,916,3.1,13.2,38.3,3250,1913,4435,2092,4358,2205,7735,3922,1756,895,54239
1,0,251243,90671,58.25015716,6793,9648,13701,10117,6991,8202,6192,6.9,11,31.1,29542,13175,41254,20024,32540,16135,64726,32309,20079,11073,44338
2,2,6655,2481,60.58041112,194,221,122,23,63,11,28,0,6,17.2,898,411,736,335,781,411,1526,866,1190,771,19269
0,2,88133,34631,65.0342179,2953,3401,3492,1543,717,457,315,5,5.5,16.9,8750,4320,11040,5140,11067,5227,22944,11841,14365,8328,28335
2,1,75702,30792,63.11379579,2441,2498,2869,1630,1075,672,687,6.7,7.4,21.1,7519,4016,9528,5038,9892,5324,19370,10046,12770,7511,29248
0,1,3903,1386,55.33910534,81,105,61,14,0,34,8,0,3.1,7.2,457,239,529,352,293,162,1105,677,430,283,19127
0,3,12346,4514,75.49844927,315,258,735,412,196,246,206,2.4,3.9,13.6,1312,633,1504,755,1926,939,3032,1589,1472,850,41255
0,15,3751,1783,69.54570948,132,227,281,65,65,68,60,6.8,8.4,23.7,444,195,367,153,316,138,995,662,1044,600,36840
1,2,11196,4347,62.59489303,321,420,472,232,134,76,70,2.8,8.6,22.1,1952,689,1360,671,1246,632,2556,1377,1828,1104,28378
27,5,306022,122746,55.56922425,9263,10678,14353,10597,6664,7530,6822,17.9,26.4,51.4,59021,29315,47353,23679,39058,19477,70763,37171,29607,16967,40804
0,3,6078,2471,64.8320518,313,153,244,39,78,90,0,4.8,5.6,15.5,400,156,836,439,537,201,1635,861,1316,804,31745
0,3,10746,3992,80.91182365,453,563,606,397,256,118,52,5.5,8.5,22.4,706,365,1673,844,1982,1053,2409,1256,993,607,41262
2,3,3262,1329,75.99699022,167,137,167,92,37,31,40,0,6.3,22.2,188,71,563,310,389,136,725,418,680,376,31317
3,2,79796,30579,62.68681121,2424,2572,2952,1681,805,520,549,3.7,6.3,16.9,9863,4907,10095,5295,9543,5109,20768,10598,11843,7051,27399
0,2,8158,3782,59.59809625,295,376,294,104,30,41,0,1.9,2.9,12.9,678,345,931,461,984,471,2167,1014,1527,989,29231
27,15,277634,87321,64.58583846,6118,8731,12157,9823,6231,7069,3878,4,4.7,19.7,29969,14394,36548,18993,40218,20593,70664,37205,27103,15351,40184
0,3,3691,1601,65.52154903,112,128,80,53,45,13,0,1.7,2.6,11.9,286,113,418,183,380,185,1050,590,711,386,24930
0,0,4835,2078,86.09239654,347,272,376,228,101,45,66,0,8.3,31,128,44,722,352,590,282,1271,692,1211,510,37402
12,2,216154,87239,68.44874425,8623,10538,12597,7778,4161,2789,2548,8.7,8.7,29.3,18661,9023,31657,15921,28685,14408,58537,29417,26094,15073,37399
0,2,8012,3118,68.34509301,249,270,373,196,87,110,56,5.9,7.5,23.8,683,316,683,321,923,489,2330,1210,1217,730,35435
0,15,2652,748,65.77540107,67,91,122,9,25,47,13,6.1,2.3,9.9,329,118,324,176,317,229,682,289,170,116,26019
0,2,3048,1437,65.06610995,91,170,108,78,21,18,6,10,6.1,12.6,250,115,328,145,272,120,977,495,609,349,25170
0,3,17490,5433,61.95472115,280,468,261,186,75,56,22,0.9,2.6,6.8,2409,826,2655,981,2069,950,3540,1869,2728,1390,21376
0,1,2894,1152,50.78125,29,52,54,18,77,11,0,11.9,4.5,12.4,176,116,458,259,420,235,681,342,496,350,20321
0,2,2993,1206,57.37976783,91,142,102,49,14,16,0,9.4,6.6,11.7,266,139,473,187,365,141,550,280,505,286,26979
2,15,32364,12953,46.49888057,1052,1200,1259,783,328,343,239,5.1,13.4,37.2,7751,4190,5340,2531,4021,1765,7375,3767,3515,1915,26961
0,0,4760,1867,69.46973755,115,222,190,176,60,37,43,12.2,11.3,25,362,188,582,333,493,253,1104,614,865,493,31808
0,1,13288,4408,93.48911071,303,455,802,893,343,389,180,3.9,8.2,38.2,675,268,781,535,3381,1571,3300,1748,931,533,47907
0,3,2874,1038,76.20423892,69,120,181,76,38,5,18,17.7,4,14.8,175,108,393,181,327,181,666,320,489,280,34719
0,0,20888,7830,55.90038314,656,876,664,275,102,123,164,5.8,5.1,18,1686,847,3096,1468,2589,1249,4639,2462,3386,2014,26485
0,0,139171,47230,68.94135084,2003,1938,1441,419,146,255,94,3.1,5.3,21.7,13308,6524,18009,9578,18326,9693,35153,18902,22149,12458,16614
0,6,10531,3347,66.74634001,352,512,409,156,55,94,0,4.6,3.6,11.2,1017,511,1054,645,754,309,2290,1262,1219,530,34519
0,0,10491,3413,45.50249048,102,166,407,228,87,26,55,5,17.6,33,3904,1998,941,464,935,562,1492,860,1322,925,26864
1,0,13026,4949,59.97171146,437,541,392,162,69,87,12,2.7,4.5,14.6,1499,745,1647,821,1361,708,2837,1442,2061,1205,26658
0,2,11502,3291,84.74627773,137,294,701,691,346,216,127,7.4,11.5,41.1,744,390,1577,1005,2005,920,2122,1127,559,307,48455
14,15,52000,21753,57.82650669,1564,1811,3154,2161,1160,1340,906,10,10.6,29.3,4615,2471,5799,2872,6388,3149,15971,8541,10327,5719,32959
0,0,12764,4406,67.72582842,233,425,520,366,117,214,161,5.2,4,14.4,1072,533,2144,1169,1227,569,2569,1333,1540,849,35898
0,15,19573,4514,44.21798848,300,435,304,254,41,10,19,0.6,0.5,3.3,2850,1240,2993,1229,2450,1236,3148,1517,786,457,16529
0,5,4489,1624,49.69211823,57,30,171,48,0,0,0,0.8,2.6,4.6,476,138,404,232,510,234,1194,591,606,415,21662
0,0,4146,1770,69.20903955,254,122,94,22,89,0,5,0,1.3,8.8,94,34,565,380,669,350,1064,589,722,398,27009
2,1,37792,14831,57.99339222,1245,1300,1299,599,188,178,126,4.8,3.6,14.3,3453,1800,4918,2452,5262,2641,9063,4737,5308,3421,26138
39,1,280648,119730,63.563852,10346,11937,12038,7485,3297,3375,3148,8.2,11.6,32.4,24529,12189,36472,18846,36722,18445,75662,39535,52951,31262,28835
1,2,3384,1458,61.72839506,108,176,114,45,0,28,12,0,3.3,14.9,345,170,403,267,542,225,850,456,369,231,33903
0,0,3527,1423,70.69571328,126,270,160,197,34,50,46,6.4,11.8,37.9,110,49,770,466,423,226,733,441,485,270,36480
0,1,2631,1104,71.10507246,161,150,123,73,26,91,11,25.9,9,27.2,189,89,370,219,302,131,706,327,517,262,33534
0,0,20226,7976,61.9107322,734,785,768,452,224,218,74,4,12.5,27.5,3300,1752,2775,1439,2070,1079,4683,2458,3361,2096,30109
0,2,7820,2627,71.67872097,260,278,296,149,20,24,0,5.1,2.6,10.8,585,341,1341,448,1184,271,2133,961,1088,671,26601
0,2,7293,3044,59.36268068,180,283,242,173,71,31,27,5.2,8.6,27.4,908,447,901,420,882,432,1906,1001,1158,690,24069
0,0,29346,12313,57.82506294,807,985,1177,519,251,111,50,2,4.9,11.5,2359,1292,3411,1831,3544,1792,8172,4353,4919,2807,25371
0,0,6222,2214,63.91147245,280,252,301,192,80,38,46,3.9,4.7,16.5,490,197,1066,617,1029,513,1261,672,468,274,35293
2,3,7710,3590,67.18662953,320,384,542,441,252,179,368,18.2,20.8,62.8,418,162,1549,753,1034,509,2473,1280,1187,548,38305
1,2,14115,6141,53.23237258,488,634,572,459,218,103,71,5.6,9.5,23.5,1171,533,2099,1051,1774,921,3870,1939,2292,1300,29010
0,0,11166,3833,65.69266893,342,338,500,140,160,85,50,10.6,11.6,24.2,2044,1081,1195,581,1050,581,2469,1281,1484,938,31096
18,5,128754,45131,46.65529237,3134,3255,4146,2333,1367,1504,1608,14,20.1,40.4,36214,19779,20828,10133,14076,6989,22836,12004,11698,6926,30102
0,2,24956,10142,67.86629856,1037,695,1178,724,398,418,316,5.1,8.9,25.8,2380,1287,3368,1744,3156,1768,6433,3598,3778,2180,34348
0,0,28286,8265,35.89836661,488,477,565,301,229,159,150,7.4,31.1,51.9,16408,8008,3067,1315,1385,686,2841,1448,2255,1269,26592
1,2,15985,6268,59.41289087,469,442,591,370,142,155,17,5.7,7,19.6,1643,913,1911,994,1947,985,3917,2117,2638,1640,28627
0,3,12169,4207,49.08485857,341,168,392,210,93,82,96,3,4.5,12.6,1581,807,2075,1019,1264,542,2488,1444,1490,923,25769
1,1,12834,5204,62.99000769,486,492,575,367,68,55,18,3.3,3.9,13.4,999,319,1406,663,1371,664,3450,1750,2127,1157,36160
281,5,4515419,1645076,63.72562727,135399,163603,203940,141383,87932,95991,97251,10.2,13.3,37.6,433582,213104,674865,347373,721106,373696,1150853,603184,411043,238106,37993
0,3,5732,2289,59.54565312,220,216,222,43,27,52,15,0.5,3.1,13.7,592,330,732,419,618,308,1581,887,1045,728,22853
8,3,248402,94987,66.37539874,7380,9237,11676,7690,4851,4946,4245,8.3,9.3,26.9,23601,11879,28600,14612,30312,15743,71445,37008,39437,22499,33586
0,0,6471,2907,65.56587547,312,292,150,116,71,18,48,7.2,5.8,17.6,552,229,768,359,633,370,1633,832,1321,824,28472
1,2,6565,2956,63.93775372,131,232,282,66,8,80,13,1.5,2.3,10.2,778,536,801,329,1016,509,1918,1099,968,590,24432
5,2,18885,6690,74.85799701,942,799,1222,928,451,233,87,5.5,7.2,20.7,1658,691,2505,1471,3019,1599,4782,2625,1904,1031,41391
0,2,5193,2238,65.86237712,170,212,219,136,33,72,9,0.7,4.6,12.8,578,211,740,391,744,343,1350,707,1015,647,29480
0,2,6828,1314,65.06849315,164,179,213,88,67,55,3,2.7,4,10.3,582,160,1532,226,1066,189,1620,443,468,245,32176
0,5,6384,2856,79.55182073,222,214,232,79,59,19,31,0,6.2,14.1,493,175,624,238,625,275,1936,1014,1642,842,20740
1,3,4139,1455,73.12714777,114,187,261,154,86,67,60,4,5.3,21.6,250,111,494,257,808,420,1017,544,414,217,41250
8,15,33157,13623,61.85128092,1011,1260,1486,1300,652,837,654,5.9,8.6,25.6,2644,1090,3303,1626,4029,1962,10215,5174,6964,4109,39087
3,2,74741,30407,48.79797415,1863,1966,2923,1833,1052,811,776,11.2,20.3,43.8,23500,11550,11173,5423,7437,3846,13603,7269,6350,3808,31571
0,3,4433,1738,76.35212888,215,295,181,154,45,112,40,6,5.7,21.3,235,95,749,254,720,364,1154,586,538,309,34046
0,2,21712,8416,72.50475285,677,966,903,568,143,146,77,12.1,6.2,18,1798,946,2650,1295,3154,1531,5150,2652,2822,1636,31452
0,1,3474,1538,62.02860858,177,68,166,135,96,32,6,0,5.4,22,309,137,406,205,363,173,959,481,701,436,30926
2,2,32274,13117,54.08248837,1195,1094,1593,807,430,368,225,5.3,7.6,20.8,3158,1399,4419,1934,4045,1820,8483,4092,5433,3354,32712
7,5,386787,143969,63.76164313,12286,13964,16888,10318,5653,5056,4732,7.7,10.6,27.1,41472,20384,54772,27874,49219,25742,100577,53098,49441,28631,33161
0,0,9350,3710,65.66037736,293,278,394,269,130,135,60,10.2,5.8,22.3,806,545,1144,544,1159,600,2148,1124,1498,926,33725
3,1,22637,10747,51.29803666,871,973,944,558,224,199,148,9.7,9,25.7,2131,1118,2886,1415,2877,1336,6305,3336,4485,2676,30472
0,2,3692,1297,75.94448728,82,167,228,97,39,0,7,10.1,2.7,10.4,307,130,569,392,591,317,912,411,352,210,30756
0,0,8365,3218,67.1845867,278,185,303,153,49,18,10,0,2.6,12.8,847,523,1108,573,1001,524,1787,920,1318,824,25351
0,1,4466,1721,66.47298083,165,254,273,136,23,46,34,4.8,8.3,25.6,289,122,481,243,556,260,1049,542,894,522,34973
3,3,25103,10373,64.66788779,721,912,1299,625,302,201,186,3.4,4.6,16.7,2450,1135,3223,1523,2974,1475,5985,2908,4404,2656,30681
124,3,1362416,535026,54.97209481,42583,54763,70542,50145,32594,32621,34603,13,15.2,43.8,154175,76523,259862,127952,226589,110069,312801,158443,108985,62096,39352
0,0,2857,1249,60.20816653,142,31,98,30,0,7,0,0,2.5,10,153,134,356,166,315,183,650,353,774,438,17500
1,15,3652,1218,23.80952381,70,195,102,151,55,84,55,3.4,7.2,18.6,349,197,500,251,467,215,921,483,374,230,26502
0,15,15486,2721,36.38368247,236,283,79,130,23,0,0,1.7,0.6,4,1850,830,2735,759,2277,452,3070,766,732,268,18268
0,2,4973,1956,69.1206544,185,224,347,137,70,97,21,11.9,11.3,28.9,361,154,658,323,574,288,1317,628,644,393,35538
6,6,197041,62791,65.12239015,5586,7978,10131,6150,4106,2869,1844,5.4,7.9,23.8,19121,10089,30413,15495,30812,16141,42587,21684,17551,9464,37764
2,6,3869,1311,75.59115179,182,126,135,73,57,84,0,0,5.9,15.1,271,89,344,194,351,149,1281,661,445,193,37557
0,0,8456,3080,69.67532468,183,292,474,264,125,122,47,3.3,4.5,14.3,1137,557,1300,628,1058,523,2156,1062,1012,637,32240
0,5,3490,1458,60.83676269,102,83,113,85,36,17,11,11.3,7.2,15.1,345,210,370,159,292,132,991,496,744,484,22768
0,5,12118,4984,49.09711075,385,254,407,115,58,73,19,3.7,5.9,16.5,1278,681,1691,815,1382,761,2791,1485,1994,1229,23296
0,2,9518,4118,58.35356969,359,334,412,117,63,51,54,3.5,3.9,19.1,820,337,1100,502,1047,503,2535,1248,1851,1009,25992
5,15,523994,164005,56.82692601,12819,16151,20471,12785,7649,7393,5788,3.9,5.6,16.7,59553,29021,78062,39289,66727,33459,115715,58919,46643,26324,31530
0,0,2517,1018,51.76817289,149,64,74,14,0,6,0,0,3.1,9.6,168,107,368,158,379,194,464,233,439,275,25813
0,0,4428,1629,62.61510129,121,122,189,183,122,66,30,3.8,10.7,32.1,739,364,288,150,664,351,1127,498,679,366,37392
0,2,5831,2300,62.52173913,288,431,369,180,50,42,36,9.4,6.7,22,435,247,1156,571,727,340,1133,586,801,514,34466
0,3,3705,1189,71.82506308,72,45,85,55,18,10,6,0,3.6,13.1,365,210,273,155,484,241,686,337,623,376,19034
169,7,2203663,845706,62.49334875,65466,84747,110577,80932,57212,62641,59525,13.8,15.8,36.1,224223,111744,329783,170366,292834,151904,593656,313075,281611,165420,45443
0,0,3503,1253,55.06783719,154,111,91,108,35,14,32,2.5,4,14.2,242,97,412,273,558,304,767,384,404,242,31761
0,1,3492,1313,69.61157654,59,202,87,129,94,9,9,0,9.2,22.9,363,101,250,131,452,264,1038,510,640,439,25886
2,1,61210,25028,46.76762027,1825,2311,2161,1121,746,606,598,9.3,12.3,29.9,12946,5993,8773,4340,6095,3135,14182,7399,8860,5553,29126
1,1,2575,1216,45.55921053,148,58,159,75,65,9,48,29.9,22.9,50.5,492,289,344,141,142,67,824,462,505,395,30421
0,2,13759,5857,58.80143418,494,760,763,325,183,90,76,6.9,7.4,21.1,1303,585,2102,943,1728,767,3611,1821,2045,1258,30862
0,1,6300,2328,46.04810997,145,82,89,108,9,28,19,4.7,5.7,16.2,853,428,718,274,825,408,1212,696,1058,622,20893
0,1,18702,7522,64.26482319,568,753,538,472,280,124,197,7,7.4,17.6,1662,910,3264,1628,2257,1157,4785,2402,2293,1349,30409
0,5,7167,2424,49.91749175,143,204,212,105,11,16,11,0.9,4.8,13.9,1862,954,512,310,895,405,1398,722,972,640,27697
0,0,4351,1789,65.39966462,200,288,173,19,0,0,31,5.7,3.2,12.8,383,114,757,382,380,161,1170,595,890,566,22646
20,1,246695,105368,79.94742237,8507,11617,15711,9899,6478,6042,4922,10.4,14.3,36,17528,7711,21425,10601,26394,13829,78200,41518,57365,32357,39929
0,1,3949,1297,65.07324595,130,192,136,25,33,26,0,0,5.3,17.5,301,131,368,216,387,152,889,480,659,380,30067
10,0,21675,9523,59.59256537,760,1404,1283,510,376,300,124,8.3,12,29.9,1586,815,2676,1371,2824,1487,6057,3138,3715,2134,35820
0,2,3292,1385,46.78700361,178,145,51,22,18,0,13,0,1.6,9.3,539,170,312,181,300,155,780,369,617,402,21096
0,0,3835,1138,36.11599297,63,136,118,236,137,88,78,6.2,8.6,17.7,420,194,508,302,474,217,987,403,158,101,47845
0,15,28973,10231,54.52057472,907,1122,1330,605,410,300,66,0,4.5,10.7,3149,1472,3217,1726,3766,1902,7788,3834,3036,1653,34311
1,0,38874,16330,68.39559094,1277,1927,1744,1282,573,454,393,9.3,7.8,26.8,3609,1855,4797,2492,4636,2175,9650,5305,6939,4093,32196
0,3,2653,478,84.30962343,44,15,70,13,6,11,12,5.1,5,14.8,99,39,116,88,158,81,384,217,266,186,35365
4,3,8531,2869,72.77797142,327,356,466,272,262,133,179,2.4,9.5,40,864,332,1369,689,1580,749,2416,1169,511,265,36082
0,0,3849,1315,83.11787072,106,162,218,211,118,89,8,0,8.7,26.2,187,90,483,234,656,397,879,487,470,274,43125
0,1,13979,5132,57.67731878,279,294,261,114,41,81,8,2.5,3.7,12,1306,745,1660,925,1551,801,3459,1967,2100,1278,21779
1,3,13371,4504,66.4964476,368,466,465,464,156,110,121,5.3,6.6,18.3,972,447,1891,653,2316,969,3801,1725,1631,1013,30142
0,2,17834,7181,56.37097897,576,637,713,304,220,235,112,12.8,7.2,19.3,1827,920,2216,1076,2028,1012,4470,2167,3119,1855,30335
