2,2,6655,2481,60.58041112,11,28,0,6,17.2,19269
0,2,88133,34631,65.0342179,457,315,5,5.5,16.9,28335
2,1,75702,30792,63.11379579,672,687,6.7,7.4,21.1,29248
0,1,3903,1386,55.33910534,34,8,0,3.1,7.2,19127
0,3,12346,4514,75.49844927,246,206,2.4,3.9,13.6,41255
0,15,3751,1783,69.54570948,68,60,6.8,8.4,23.7,36840
1,2,11196,4347,62.59489303,76,70,2.8,8.6,22.1,28378
27,5,306022,122746,55.56922425,7530,6822,17.9,26.4,51.4,40804
0,3,6078,2471,64.8320518,90,0,4.8,5.6,15.5,31745
0,3,10746,3992,80.91182365,118,52,5.5,8.5,22.4,41262
2,3,3262,1329,75.99699022,31,40,0,6.3,22.2,31317
3,2,79796,30579,62.68681121,520,549,3.7,6.3,16.9,27399
0,2,8158,3782,59.59809625,41,0,1.9,2.9,12.9,29231
27,15,277634,87321,64.58583846,7069,3878,4,4.7,19.7,40184
0,3,3691,1601,65.52154903,13,0,1.7,2.6,11.9,24930
0,0,4835,2078,86.09239654,45,66,0,8.3,31,37402
12,2,216154,87239,68.44874425,2789,2548,8.7,8.7,29.3,37399
0,2,8012,3118,68.34509301,110,56,5.9,7.5,23.8,35435
0,15,2652,748,65.77540107,47,13,6.1,2.3,9.9,26019
0,2,3048,1437,65.06610995,18,6,10,6.1,12.6,25170
0,3,17490,5433,61.95472115,56,22,0.9,2.6,6.8,21376
0,1,2894,1152,50.78125,11,0,11.9,4.5,12.4,20321
0,2,2993,1206,57.37976783,16,0,9.4,6.6,11.7,26979
2,15,32364,12953,46.49888057,343,239,5.1,13.4,37.2,26961
0,0,4760,1867,69.46973755,37,43,12.2,11.3,25,31808
0,1,13288,4408,93.48911071,389,180,3.9,8.2,38.2,47907
0,3,2874,1038,76.20423892,5,18,17.7,4,14.8,34719
0,0,20888,7830,55.90038314,123,164,5.8,5.1,18,26485
0,0,139171,47230,68.94135084,255,94,3.1,5.3,21.7,16614
0,6,10531,3347,66.74634001,94,0,4.6,3.6,11.2,34519
0,0,10491,3413,45.50249048,26,55,5,17.6,33,26864
1,0,13026,4949,59.97171146,87,12,2.7,4.5,14.6,26658
0,2,11502,3291,84.74627773,216,127,7.4,11.5,41.1,48455
14,15,52000,21753,57.82650669,1340,906,10,10.6,29.3,32959
0,0,12764,4406,67.72582842,214,161,5.2,4,14.4,35898
0,15,19573,4514,44.21798848,10,19,0.6,0.5,3.3,16529
0,5,4489,1624,49.69211823,0,0,0.8,2.6,4.6,21662
0,0,4146,1770,69.20903955,0,5,0,1.3,8.8,27009
2,1,37792,14831,57.99339222,178,126,4.8,3.6,14.3,26138
39,1,280648,119730,63.563852,3375,3148,8.2,11.6,32.4,28835
1,2,3384,1458,61.72839506,28,12,0,3.3,14.9,33903
0,0,3527,1423,70.69571328,50,46,6.4,11.8,37.9,36480
0,1,2631,1104,71.10507246,91,11,25.9,9,27.2,33534
0,0,20226,7976,61.9107322,218,74,4,12.5,27.5,30109
0,2,7820,2627,71.67872097,24,0,5.1,2.6,10.8,26601
0,2,7293,3044,59.36268068,31,27,5.2,8.6,27.4,24069
0,0,29346,12313,57.82506294,111,50,2,4.9,11.5,25371
0,0,6222,2214,63.91147245,38,46,3.9,4.7,16.5,35293
2,3,7710,3590,67.18662953,179,368,18.2,20.8,62.8,38305
1,2,14115,6141,53.23237258,103,71,5.6,9.5,23.5,29010
0,0,11166,3833,65.69266893,85,50,10.6,11.6,24.2,31096
18,5,128754,45131,46.65529237,1504,1608,14,20.1,40.4,30102
0,2,24956,10142,67.86629856,418,316,5.1,8.9,25.8,34348
0,0,28286,8265,35.89836661,159,150,7.4,31.1,51.9,26592
1,2,15985,6268,59.41289087,155,17,5.7,7,19.6,28627
0,3,12169,4207,49.08485857,82,96,3,4.5,12.6,25769
1,1,12834,5204,62.99000769,55,18,3.3,3.9,13.4,36160
281,5,4515419,1645076,63.72562727,95991,97251,10.2,13.3,37.6,37993
0,3,5732,2289,59.54565312,52,15,0.5,3.1,13.7,22853
8,3,248402,94987,66.37539874,4946,4245,8.3,9.3,26.9,33586
0,0,6471,2907,65.56587547,18,48,7.2,5.8,17.6,28472
1,2,6565,2956,63.93775372,80,13,1.5,2.3,10.2,24432
5,2,18885,6690,74.85799701,233,87,5.5,7.2,20.7,41391
0,2,5193,2238,65.86237712,72,9,0.7,4.6,12.8,29480
0,2,6828,1314,65.06849315,55,3,2.7,4,10.3,32176
0,5,6384,2856,79.55182073,19,31,0,6.2,14.1,20740
1,3,4139,1455,73.12714777,67,60,4,5.3,21.6,41250
8,15,33157,13623,61.85128092,837,654,5.9,8.6,25.6,39087
3,2,74741,30407,48.79797415,811,776,11.2,20.3,43.8,31571
0,3,4433,1738,76.35212888,112,40,6,5.7,21.3,34046
0,2,21712,8416,72.50475285,146,77,12.1,6.2,18,31452
0,1,3474,1538,62.02860858,32,6,0,5.4,22,30926
2,2,32274,13117,54.08248837,368,225,5.3,7.6,20.8,32712
7,5,386787,143969,63.76164313,5056,4732,7.7,10.6,27.1,33161
0,0,9350,3710,65.66037736,135,60,10.2,5.8,22.3,33725
3,1,22637,10747,51.29803666,199,148,9.7,9,25.7,30472
0,2,3692,1297,75.94448728,0,7,10.1,2.7,10.4,30756
0,0,8365,3218,67.1845867,18,10,0,2.6,12.8,25351
0,1,4466,1721,66.47298083,46,34,4.8,8.3,25.6,34973
3,3,25103,10373,64.66788779,201,186,3.4,4.6,16.7,30681
124,3,1362416,535026,54.97209481,32621,34603,13,15.2,43.8,39352
0,0,2857,1249,60.20816653,7,0,0,2.5,10,17500
1,15,3652,1218,23.80952381,84,55,3.4,7.2,18.6,26502
0,15,15486,2721,36.38368247,0,0,1.7,0.6,4,18268
0,2,4973,1956,69.1206544,97,21,11.9,11.3,28.9,35538
6,6,197041,62791,65.12239015,2869,1844,5.4,7.9,23.8,37764
2,6,3869,1311,75.59115179,84,0,0,5.9,15.1,37557
0,0,8456,3080,69.67532468,122,47,3.3,4.5,14.3,32240
0,5,3490,1458,60.83676269,17,11,11.3,7.2,15.1,22768
0,5,12118,4984,49.09711075,73,19,3.7,5.9,16.5,23296
0,2,9518,4118,58.35356969,51,54,3.5,3.9,19.1,25992
5,15,523994,164005,56.82692601,7393,5788,3.9,5.6,16.7,31530
0,0,2517,1018,51.76817289,6,0,0,3.1,9.6,25813
0,0,4428,1629,62.61510129,66,30,3.8,10.7,32.1,37392
0,2,5831,2300,62.52173913,42,36,9.4,6.7,22,34466
0,3,3705,1189,71.82506308,10,6,0,3.6,13.1,19034
169,7,2203663,845706,62.49334875,62641,59525,13.8,15.8,36.1,45443
0,0,3503,1253,55.06783719,14,32,2.5,4,14.2,31761
0,1,3492,1313,69.61157654,9,9,0,9.2,22.9,25886
2,1,61210,25028,46.76762027,606,598,9.3,12.3,29.9,29126
1,1,2575,1216,45.55921053,9,48,29.9,22.9,50.5,30421
0,2,13759,5857,58.80143418,90,76,6.9,7.4,21.1,30862
0,1,6300,2328,46.04810997,28,19,4.7,5.7,16.2,20893
0,1,18702,7522,64.26482319,124,197,7,7.4,17.6,30409
0,5,7167,2424,49.91749175,16,11,0.9,4.8,13.9,27697
0,0,4351,1789,65.39966462,0,31,5.7,3.2,12.8,22646
20,1,246695,105368,79.94742237,6042,4922,10.4,14.3,36,39929
0,1,3949,1297,65.07324595,26,0,0,5.3,17.5,30067
10,0,21675,9523,59.59256537,300,124,8.3,12,29.9,35820
0,2,3292,1385,46.78700361,0,13,0,1.6,9.3,21096
0,0,3835,1138,36.11599297,88,78,6.2,8.6,17.7,47845
0,15,28973,10231,54.52057472,300,66,0,4.5,10.7,34311
1,0,38874,16330,68.39559094,454,393,9.3,7.8,26.8,32196
0,3,2653,478,84.30962343,11,12,5.1,5,14.8,35365
4,3,8531,2869,72.77797142,133,179,2.4,9.5,40,36082
0,0,3849,1315,83.11787072,89,8,0,8.7,26.2,43125
0,1,13979,5132,57.67731878,81,8,2.5,3.7,12,21779
1,3,13371,4504,66.4964476,110,121,5.3,6.6,18.3,30142
0,2,17834,7181,56.37097897,235,112,12.8,7.2,19.3,30335
0,1,5267,2013,59.51316443,0,19,16.5,4.4,13.4,22205
0,0,11513,4536,63.24955908,150,47,1.7,6.2,16.5,22898
0,2,7734,2971,67.41837765,125,133,13.3,9.2,28,36650
0,0,7309,2415,62.36024845,27,30,14,7.3,22.9,34516
0,2,7124,3297,61.35881104,87,0,6.6,9.3,17.7,32683
9,1,594309,223446,64.97811552,10074,8804,10.5,10.6,30.9,37460
0,5,78393,31098,62.98154222,759,615,6,6.9,19.4,30105
0,3,3520,1118,79.78533095,36,26,1.9,3.3,12.8,52760
0,3,5071,1927,51.58277115,80,77,8.8,5.3,22.7,35951
0,5,5208,2113,56.64931377,23,0,0,4.3,17.8,29889
0,0,5089,1833,73.6497545,0,10,9.6,5.8,17.3,26657
1,5,70585,29987,73.7486244,637,363,5.3,5.6,18.4,29194
0,3,18745,6676,60.94967046,279,106,2.3,3.3,15.5,31083
1,2,7486,2632,62.80395137,23,41,4.4,5.7,16.8,25870
0,0,4309,1754,69.61231471,18,10,3.4,4,9.3,22813
0,3,2578,871,76.23421355,12,26,3.1,6.6,29.2,41607
0,3,6621,2150,80.46511628,202,35,1.6,5.8,20.4,40318
0,3,6530,2360,64.06779661,29,26,4.7,3.3,10.9,26223
0,1,12405,5156,63.11093871,55,65,4.5,6.2,21,29495
0,1,48807,16487,56.33529447,593,483,4.5,11.8,28.2,32742
5,3,147922,56964,61.44933642,1743,1917,6.6,6.2,21.1,31046
0,1,6321,2291,61.15233522,36,29,0,4.7,8.3,22525
0,2,17833,7338,63.50504225,198,105,8,7.2,19.7,30977
0,3,2882,884,71.15384615,10,0,0,4.6,16.1,25984
0,3,3898,1240,65.80645161,52,30,0,5,23.7,43153
2,0,64022,25400,69.05905512,423,339,9,6.6,18.1,30149
0,2,14977,6257,61.51510308,90,22,2.2,3.4,10.7,25562
0,2,2679,1017,83.87413963,80,491,16.5,28.5,65.7,79074
0,2,4693,1914,58.98641588,20,31,1.8,5.7,17.8,30906
0,3,6829,3211,58.6110246,34,17,6,8.2,23.6,30009
0,0,6714,2843,48.25888146,47,83,4.6,5,10.1,26077
0,3,4148,1563,77.09532949,144,53,5.5,7.5,21.3,44375
0,3,18168,5147,55.41091898,22,160,0,3.3,9.1,28491
0,5,5789,2178,60.37649219,3,6,4.5,2,10,26846
1,2,3331,1046,64.14913958,0,0,0,1.5,7.6,21086
0,1,3358,1437,46.48573417,51,23,5.7,21.2,47.8,25409
0,1,13797,5305,65.42884072,132,19,8.9,7.6,28.2,32151
0,0,5240,2101,64.63588767,32,19,3.3,4.4,16.6,29040
0,3,24870,6751,41.86046512,63,75,0.6,4,10.9,22192
1,3,6174,2302,84.49174631,30,54,16.4,5.4,27.8,40925
2,0,13235,5230,56.29063098,133,46,3.7,7,16,30034
0,2,12888,5418,66.26061277,154,90,15,9.5,28.4,32480
0,0,2543,1221,77.31367731,18,10,24.3,6.6,19.2,31919
0,0,8413,3167,70.63467003,57,54,6,3.5,11.9,32338
8,2,114473,46412,53.10264587,1590,1013,7.7,13.2,38.4,33243
0,0,5713,2446,49.63205233,13,35,8.6,7.3,21.6,28367
0,2,4758,1684,62.2327791,6,15,7.1,2.3,10.3,25921
0,3,4002,1823,67.85518376,17,60,0,9.2,26.3,39464
0,0,3295,1458,68.72427984,17,40,0,9.2,26.3,33885
1,2,63835,23884,68.75732708,476,328,4.7,6,17.3,29865
0,3,3731,1327,91.93669932,199,395,0,27.3,73,73567
0,1,5443,2347,66.76608436,45,48,5.2,5.9,14.4,26854
0,3,3881,1752,75.97031963,59,31,9.5,8.3,23.2,36131
0,0,4702,1652,46.85230024,7,30,2.4,3.8,9.7,17860
1,3,14626,5775,51.01298701,58,55,8.9,7.7,27.3,27050
5,2,83794,34377,59.3798179,1218,1286,6.6,11.8,36.6,31456
1,1,13006,3856,55.4719917,32,29,2.9,5.1,12.3,24269
2,0,12723,4792,53.21368948,89,79,4.2,8.8,24.9,28323
0,6,4036,1781,70.85906794,0,13,0,6.5,15.7,20734
0,3,3191,1504,66.02393617,29,26,9.1,7.6,20.7,31842
0,1,3107,1187,47.00926706,0,20,0,5.5,23.7,20960
0,2,4140,1477,75.89708869,12,18,5.1,3.4,10.7,40000
2,5,61022,24138,65.67238379,810,701,4.6,10.8,27.3,32608
1,3,7778,3371,64.10560664,40,20,4.4,4.2,14.9,26661
0,1,4447,1660,80.12048193,19,14,4.8,5.8,12.9,29301
0,1,5371,2085,85.56354916,103,111,9.1,15,38.1,41654
2,1,15590,5723,57.81932553,43,33,4.4,11.6,26,30673
5,0,11159,4890,60.26584867,43,53,5.5,3.4,11.5,29024
0,2,4891,1992,63.40361446,50,14,3.9,4.5,10.8,29886
0,2,5490,2210,66.83257919,45,50,5.4,6.3,18.9,28686
0,5,7358,1993,54.29001505,37,19,13,29.5,55.6,18991
0,0,4800,1760,66.36363636,16,13,3.8,4,12,23236
0,3,4277,1515,68.51485149,172,92,13.6,12.3,32,43338
0,0,2652,1060,53.58490566,10,0,19.4,0,9.5,22285
0,0,4434,1407,50.81734186,185,137,0,7.8,24.7,49677
0,0,3239,1278,50.62597809,14,6,5.1,3.5,10.8,25976
0,0,2949,1338,73.91629297,42,43,0,4.4,18.8,34514
0,2,3217,1334,60.11994003,4,0,5.2,2.3,7.1,29167
0,15,15873,6462,59.05292479,276,90,23.3,6.4,18.1,26399
0,3,2919,1024,75.09765625,32,22,4.8,2.7,7.6,39464
0,3,7540,3156,74.36628644,142,113,0,10.7,30,31516
1,5,14241,4415,42.9218573,59,11,4.7,13.6,32.3,24397
1,3,27987,8229,62.15822093,266,100,2.9,3.5,11.5,28560
0,3,8240,3050,58.98360656,7,12,4.8,4.7,13.6,21273
0,1,114773,48304,64.78345479,1696,1170,8.2,8.6,29.5,31680
2,2,158084,63875,61.25088063,2146,1489,10.5,12.5,27.7,31863
1,2,12737,5453,77.35191638,424,139,2.6,12.2,30.7,40024
18,2,749495,297050,65.77242888,14117,12878,11.3,12.6,34.1,36388
0,6,5541,2539,63.21386373,50,24,5.1,12.2,27.5,26003
0,1,2821,953,62.01469045,0,1,2.3,2.5,10.2,20333
0,15,9935,4140,62.51207729,178,82,4.4,8.7,22,31250
0,3,3116,1136,76.49647887,21,8,16.8,1.6,12,31725
0,1,5391,1079,51.15848007,0,0,0,2,8.9,20442
1,0,81955,36222,67.95869913,1215,1093,9.9,9.6,31.7,37120
0,2,5677,2332,57.76157804,22,23,0,5,15.3,34121
0,0,15352,5356,64.95519044,41,131,3.3,4.7,21,27130
7,3,88542,31784,45.47885729,1060,906,11,22.8,45.7,33836
0,5,3873,1641,59.35405241,11,0,0,5.3,9.8,27156
0,3,3232,1331,35.61232156,0,0,0,7.7,16.9,33336
0,0,6916,2926,65.51606288,20,12,4.7,5.9,12.4,25026
0,1,7844,3051,68.92822026,93,32,7,6.3,30.6,35798
1,2,7060,2757,72.65143272,39,33,0.6,5,18.4,32051
0,5,3748,1481,49.89871708,11,8,8,7.1,12.9,24534
0,0,3434,1222,70.5400982,91,19,5,6.5,26.6,33884
0,0,4184,1622,57.39827374,49,36,13.5,3.4,7.7,31045
0,3,3264,930,71.1827957,47,8,0,13.8,30.7,29440
0,5,3303,1451,75.74086837,8,42,0,4.8,22.2,31997
0,2,3348,1369,69.97808619,12,0,14.2,4.4,16.9,31557
1,2,2521,1127,63.17657498,19,16,10.5,4.5,13.4,33107
0,0,9892,3083,73.43496594,36,65,0.7,3.7,14.2,33945
33,3,132600,50076,62.11957824,3036,2278,10.3,14.7,46.7,42147
5,2,108657,41987,45.22352157,969,1024,11.9,24.4,48,30702
0,2,53618,21046,59.33193956,595,458,6,9.2,23.3,31092
0,3,4751,1154,69.32409012,7,0,0,1.1,5.3,25152
0,3,3257,1387,70.22350397,14,17,5.4,5.4,17.7,28453
2,0,44092,18465,66.46087192,402,317,4.1,7,20,28386
0,2,9952,4067,64.96188837,51,0,2.7,6.2,16.2,29360
0,0,4215,1532,70.88772846,73,39,5.2,21.8,43.8,41855
0,15,12967,4619,50.83351375,263,89,1.3,4,11.4,31919
0,0,18219,7289,54.7125806,103,136,3.1,7.7,16.4,28103
0,2,3362,966,62.93995859,23,0,0,3,5.8,25038
0,3,10467,4529,49.63568117,222,139,10.5,10.6,34.8,38170
0,1,12213,4615,59.67497291,61,8,4.1,3.4,10.3,24623
0,1,4397,2101,83.86482627,36,24,0,5.5,20,31182
0,1,4549,1128,66.13475177,12,36,5.7,18,42.2,38212
14,0,349684,139039,66.80355871,6603,5142,11.8,12.3,37.1,33930
0,0,9693,3699,49.52689916,10,69,11.2,9.3,25.1,26036
0,0,3717,1521,68.17882972,65,43,3.6,8.6,21.6,32370
0,2,5394,1556,58.61182519,26,5,0,7.9,13,26721
0,15,8024,2458,85.59804719,306,111,3.2,4.7,22.8,50166
0,3,9995,2930,58.0887372,24,21,3.5,4.7,15.5,25619
0,3,4230,882,46.93877551,0,0,0,4.3,11.9,27868
5,3,310298,128831,74.80652948,6438,11698,8,13.5,34.3,29948
0,2,4427,1863,86.52710682,139,76,0.8,11.5,28.6,36976
0,0,2613,1324,62.16012085,27,0,4.4,3.8,13.5,25505
1,0,12793,5266,71.76224839,101,88,7.3,3.6,19.8,29367
4,1,22763,8442,30.6917792,145,64,7.1,16.5,44.3,28046
0,0,3335,1405,49.82206406,0,0,2.7,1.4,9.1,25556
0,0,6050,2056,50.72957198,5,12,7.5,3.7,11.4,22845
0,2,6258,2619,69.37762505,0,57,17.2,4.8,14.9,28794
0,0,9229,3445,63.68650218,23,4,1.2,4.5,16.8,26372
0,3,13574,5106,73.50176263,114,72,0,4.3,11.6,30845
0,2,3261,1199,63.05254379,18,15,0,6.1,11.7,27010
258,1,4181019,1610426,60.09832181,140145,155288,18.3,19.3,43.4,46967
0,3,13866,6071,71.43798386,243,252,0.8,8.5,22.2,33311
24,3,114591,48883,53.06139149,3570,4928,17.1,35.7,71.3,40565
0,3,5143,2082,59.0778098,25,13,3.8,6,19,30667
0,1,78306,30471,50.9927472,742,694,7.9,12.6,31.3,30304
0,0,5356,1743,59.72461274,71,0,8,2.6,8.7,27220
8,0,30738,11334,41.0975825,361,183,7.5,21,41.5,30728
0,0,7885,2659,47.91274915,16,28,1.3,5.4,11.9,29869
0,5,3501,1519,67.21527321,3,16,0,9.7,19,26984
0,1,43164,17926,51.13801183,505,543,10.4,17.7,52.6,31323
0,3,2862,958,81.41962422,25,0,0,0.3,5.4,22019
0,2,12083,4706,58.4360391,17,30,5.5,6.1,16,28171
0,3,5357,1811,70.84483711,19,30,0,2.6,11.7,23826
0,3,22685,8708,76.73403767,445,71,4.6,4.2,13.2,37394
1,3,19812,8620,54.35034803,196,174,3.7,7,21.4,29961
0,0,8173,2896,73.6878453,135,67,14.9,7.7,30.3,37362
1,0,22645,8984,49.9888691,164,174,7.6,6,20.9,21539
2,0,9980,4726,44.94286923,130,66,6.3,15.1,30.6,30756
0,15,25032,7565,54.8182419,190,174,1.9,3.3,10.6,31268
0,3,3908,1462,66.27906977,68,11,0.9,2.6,6.6,37899
0,1,18465,6037,77.04157694,353,167,0.1,2.5,15.7,31875
1,3,7179,2815,66.67850799,124,44,41.3,12.6,51.6,33715
0,3,5839,2083,66.97071531,15,9,1.6,2,13.2,26135
0,3,5800,2348,82.58091993,133,72,6.6,5.9,19.2,37955
1,5,6516,2397,53.35836462,41,54,14.3,7.4,20.2,30856
0,2,4663,1805,65.04155125,26,0,7.8,4.2,12.8,31038
19,2,198979,77580,63.23794792,4365,3105,6.2,10.9,29.6,40350
0,3,15682,5130,55.16569201,161,66,2.5,5.6,20.6,26636
0,2,5525,1255,44.62151394,0,0,5.8,1,4.1,17366
0,1,13121,5354,65.61449384,30,33,9.1,10,28.2,26300
0,2,6866,2759,61.79775281,29,27,6,6.7,12.8,25901
74,2,923311,338056,68.04582673,28245,54488,15.5,19,43.3,48460
0,3,5646,1613,66.08803472,46,0,7.1,1.2,11.1,30580
0,3,35022,9579,54.96398371,321,141,3.8,3.9,11.1,26058
0,4,3343,1066,68.29268293,22,12,1,5.8,16.6,21230
0,2,2968,1123,79.34105076,7,21,0,3.2,15.6,35646
0,0,2528,1048,53.91221374,0,16,0,2.7,7.9,19301
3,2,69501,29151,66.453981,537,419,8,7.5,21.2,27556
0,0,4110,1656,53.20048309,12,9,0,4.2,13.7,27356
0,3,6228,2627,68.36695851,29,35,11.2,6.9,19.1,31531
0,2,20255,7161,63.5246474,162,73,4.2,13.5,28.5,35861
0,2,2856,1226,65.33442088,12,20,12.4,3.2,12.5,22978
0,2,3506,1353,69.17960089,17,5,6,4.9,13.8,27389
0,1,3537,1543,70.77122489,13,0,7.4,8.1,23.7,30558
0,0,4253,1602,36.39200999,14,13,0,2.6,9.5,22297
0,0,4281,1696,71.99292453,0,22,0,3.9,9,25584
2,0,10635,3998,55.25262631,135,12,8.6,9.4,20.9,25479
0,2,10915,5293,64.06574721,89,49,0.1,6,20.5,23090
0,0,22482,8277,48.44750513,192,136,5.1,18,47,31698
0,5,2773,1141,77.91411043,72,38,29.7,10.6,28.6,41518
0,3,4486,1552,36.92010309,38,0,0,1.2,3.6,23033
0,2,4542,2014,65.19364449,17,25,4.9,7.4,19,28497
0,3,9530,3072,72.33072917,126,88,0,4,13.8,26544
0,1,4624,1461,36.96098563,0,5,4.4,1.8,6.9,17754
0,3,37985,11482,63.87388957,452,226,4.7,5.6,14.9,37355
0,2,3149,1219,63.57670221,0,12,0,3,9.8,27336
0,2,9879,3746,47.99786439,60,49,3.2,4.8,13.6,26375
0,3,217585,60182,63.76325147,1304,942,3.9,4.4,15.5,21496
0,3,22711,7511,58.83371056,97,149,4.1,5.2,15.8,29064
2,5,51024,19130,52.87506534,477,418,2.8,6.1,15.7,26442
0,7,8495,3087,78.4904438,297,111,3.8,11,29.1,49063
3,1,29159,12312,62.69493177,288,308,7.8,13.8,36.2,31994
0,3,5816,2165,56.76674365,37,0,0,4.1,16.4,26636
0,0,9762,3989,63.49962397,94,30,11.2,4.3,16.4,30655
0,6,19424,5682,63.32277367,90,18,1.5,3,12,31984
0,0,8731,2996,60.54739653,61,59,5.5,9.4,21,25246
1,5,5168,1708,85.36299766,292,109,0,16.4,57.6,56774
0,0,3034,1136,67.86971831,14,23,0,3.7,8.9,32679
